#Parameters = {H=5; L=20; N=8; a=70; circumf=45.707963267949; gap=1; offset=1; planeW=0.5; spread_factor=1.2; wg=0.25}
#"Frequency / GHz"	"S2,2 [Real/Imaginary Part] [Re]"	"S2,2 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
0.10820000000000	0.99999351685854	0.00059248517562352
0.10830000000000	0.99999352500896	0.00059099000440715
0.10840000000000	0.99999353313552	0.00058949641538732
0.10850000000000	0.99999354123828	0.00058800440287605
0.10860000000000	0.99999354931729	0.00058651396120147
0.10870000000000	0.99999355737261	0.00058502508470782
0.10880000000000	0.99999356540428	0.00058353776775523
0.10890000000000	0.99999357341236	0.00058205200471971
0.10900000000000	0.99999358139689	0.00058056778999304
0.10910000000000	0.99999358935794	0.00057908511798265
0.10920000000000	0.99999359729555	0.00057760398311157
0.10930000000000	0.99999360520977	0.00057612437981828
0.10940000000000	0.99999361310066	0.00057464630255664
0.10950000000000	0.99999362096826	0.00057316974579581
0.10960000000000	0.99999362881263	0.00057169470402015
0.10970000000000	0.99999363663380	0.00057022117172911
0.10980000000000	0.99999364443185	0.00056874914343715
0.10990000000000	0.99999365220680	0.00056727861367368
0.11000000000000	0.99999365995871	0.00056580957698287
0.11010000000000	0.99999366768764	0.00056434202792369
0.11020000000000	0.99999367539363	0.00056287596106973
0.11030000000000	0.99999368307672	0.00056141137100910
0.11040000000000	0.99999369073696	0.00055994825234441
0.11050000000000	0.99999369837441	0.00055848659969264
0.11060000000000	0.99999370598911	0.00055702640768505
0.11070000000000	0.99999371358110	0.00055556767096706
0.11080000000000	0.99999372115044	0.00055411038419822
0.11090000000000	0.99999372869717	0.00055265454205212
0.11100000000000	0.99999373622133	0.00055120013921621
0.11110000000000	0.99999374372297	0.00054974717039183
0.11120000000000	0.99999375120215	0.00054829563029406
0.11130000000000	0.99999375865889	0.00054684551365164
0.11140000000000	0.99999376609325	0.00054539681520685
0.11150000000000	0.99999377350528	0.00054394952971553
0.11160000000000	0.99999378089501	0.00054250365194687
0.11170000000000	0.99999378826250	0.00054105917668338
0.11180000000000	0.99999379560778	0.00053961609872081
0.11190000000000	0.99999380293090	0.00053817441286805
0.11200000000000	0.99999381023190	0.00053673411394703
0.11210000000000	0.99999381751083	0.00053529519679271
0.11220000000000	0.99999382476773	0.00053385765625288
0.11230000000000	0.99999383200264	0.00053242148718814
0.11240000000000	0.99999383921560	0.00053098668447186
0.11250000000000	0.99999384640667	0.00052955324298997
0.11260000000000	0.99999385357587	0.00052812115764102
0.11270000000000	0.99999386072325	0.00052669042333600
0.11280000000000	0.99999386784885	0.00052526103499830
0.11290000000000	0.99999387495271	0.00052383298756357
0.11300000000000	0.99999388203488	0.00052240627597972
0.11310000000000	0.99999388909539	0.00052098089520681
0.11320000000000	0.99999389613429	0.00051955684021691
0.11330000000000	0.99999390315161	0.00051813410599413
0.11340000000000	0.99999391014740	0.00051671268753440
0.11350000000000	0.99999391712169	0.00051529257984549
0.11360000000000	0.99999392407453	0.00051387377794693
0.11370000000000	0.99999393100595	0.00051245627686987
0.11380000000000	0.99999393791599	0.00051104007165704
0.11390000000000	0.99999394480468	0.00050962515736265
0.11400000000000	0.99999395167208	0.00050821152905232
0.11410000000000	0.99999395851822	0.00050679918180302
0.11420000000000	0.99999396534312	0.00050538811070293
0.11430000000000	0.99999397214684	0.00050397831085144
0.11440000000000	0.99999397892941	0.00050256977735903
0.11450000000000	0.99999398569087	0.00050116250534716
0.11460000000000	0.99999399243125	0.00049975648994825
0.11470000000000	0.99999399915058	0.00049835172630558
0.11480000000000	0.99999400584892	0.00049694820957318
0.11490000000000	0.99999401252628	0.00049554593491579
0.11500000000000	0.99999401918271	0.00049414489750880
0.11510000000000	0.99999402581825	0.00049274509253812
0.11520000000000	0.99999403243292	0.00049134651520011
0.11530000000000	0.99999403902677	0.00048994916070156
0.11540000000000	0.99999404559982	0.00048855302425952
0.11550000000000	0.99999405215212	0.00048715810110133
0.11560000000000	0.99999405868370	0.00048576438646447
0.11570000000000	0.99999406519458	0.00048437187559650
0.11580000000000	0.99999407168481	0.00048298056375497
0.11590000000000	0.99999407815442	0.00048159044620739
0.11600000000000	0.99999408460344	0.00048020151823111
0.11610000000000	0.99999409103191	0.00047881377511325
0.11620000000000	0.99999409743985	0.00047742721215065
0.11630000000000	0.99999410382730	0.00047604182464980
0.11640000000000	0.99999411019429	0.00047465760792668
0.11650000000000	0.99999411654086	0.00047327455730680
0.11660000000000	0.99999412286704	0.00047189266812507
0.11670000000000	0.99999412917285	0.00047051193572571
0.11680000000000	0.99999413545833	0.00046913235546221
0.11690000000000	0.99999414172351	0.00046775392269722
0.11700000000000	0.99999414796842	0.00046637663280253
0.11710000000000	0.99999415419310	0.00046500048115895
0.11720000000000	0.99999416039756	0.00046362546315621
0.11730000000000	0.99999416658185	0.00046225157419300
0.11740000000000	0.99999417274598	0.00046087880967676
0.11750000000000	0.99999417889000	0.00045950716502368
0.11760000000000	0.99999418501393	0.00045813663565863
0.11770000000000	0.99999419111780	0.00045676721701507
0.11780000000000	0.99999419720164	0.00045539890453499
0.11790000000000	0.99999420326547	0.00045403169366879
0.11800000000000	0.99999420930933	0.00045266557987526
0.11810000000000	0.99999421533325	0.00045130055862151
0.11820000000000	0.99999422133724	0.00044993662538287
0.11830000000000	0.99999422732135	0.00044857377564281
0.11840000000000	0.99999423328559	0.00044721200489292
0.11850000000000	0.99999423922999	0.00044585130863274
0.11860000000000	0.99999424515459	0.00044449168236982
0.11870000000000	0.99999425105940	0.00044313312161954
0.11880000000000	0.99999425694445	0.00044177562190508
0.11890000000000	0.99999426280978	0.00044041917875735
0.11900000000000	0.99999426865540	0.00043906378771493
0.11910000000000	0.99999427448134	0.00043770944432395
0.11920000000000	0.99999428028763	0.00043635614413807
0.11930000000000	0.99999428607429	0.00043500388271840
0.11940000000000	0.99999429184134	0.00043365265563339
0.11950000000000	0.99999429758882	0.00043230245845882
0.11960000000000	0.99999430331674	0.00043095328677768
0.11970000000000	0.99999430902514	0.00042960513618011
0.11980000000000	0.99999431471403	0.00042825800226336
0.11990000000000	0.99999432038343	0.00042691188063168
0.12000000000000	0.99999432603338	0.00042556676689624
0.12010000000000	0.99999433166389	0.00042422265667514
0.12020000000000	0.99999433727499	0.00042287954559323
0.12030000000000	0.99999434286671	0.00042153742928213
0.12040000000000	0.99999434843905	0.00042019630338009
0.12050000000000	0.99999435399205	0.00041885616353200
0.12060000000000	0.99999435952572	0.00041751700538922
0.12070000000000	0.99999436504010	0.00041617882460961
0.12080000000000	0.99999437053519	0.00041484161685736
0.12090000000000	0.99999437601103	0.00041350537780302
0.12100000000000	0.99999438146763	0.00041217010312337
0.12110000000000	0.99999438690501	0.00041083578850136
0.12120000000000	0.99999439232320	0.00040950242962603
0.12130000000000	0.99999439772221	0.00040817002219247
0.12140000000000	0.99999440310207	0.00040683856190174
0.12150000000000	0.99999440846279	0.00040550804446078
0.12160000000000	0.99999441380439	0.00040417846558236
0.12170000000000	0.99999441912690	0.00040284982098499
0.12180000000000	0.99999442443033	0.00040152210639289
0.12190000000000	0.99999442971470	0.00040019531753589
0.12200000000000	0.99999443498003	0.00039886945014937
0.12210000000000	0.99999444022634	0.00039754449997415
0.12220000000000	0.99999444545365	0.00039622046275651
0.12230000000000	0.99999445066196	0.00039489733424805
0.12240000000000	0.99999445585131	0.00039357511020564
0.12250000000000	0.99999446102171	0.00039225378639131
0.12260000000000	0.99999446617318	0.00039093335857230
0.12270000000000	0.99999447130573	0.00038961382252082
0.12280000000000	0.99999447641937	0.00038829517401415
0.12290000000000	0.99999448151414	0.00038697740883444
0.12300000000000	0.99999448659003	0.00038566052276873
0.12310000000000	0.99999449164707	0.00038434451160882
0.12320000000000	0.99999449668528	0.00038302937115122
0.12330000000000	0.99999450170466	0.00038171509719710
0.12340000000000	0.99999450670524	0.00038040168555221
0.12350000000000	0.99999451168703	0.00037908913202679
0.12360000000000	0.99999451665004	0.00037777743243553
0.12370000000000	0.99999452159429	0.00037646658259746
0.12380000000000	0.99999452651979	0.00037515657833595
0.12390000000000	0.99999453142655	0.00037384741547857
0.12400000000000	0.99999453631459	0.00037253908985706
0.12410000000000	0.99999454118393	0.00037123159730724
0.12420000000000	0.99999454603457	0.00036992493366896
0.12430000000000	0.99999455086653	0.00036861909478602
0.12440000000000	0.99999455567982	0.00036731407650608
0.12450000000000	0.99999456047445	0.00036600987468066
0.12460000000000	0.99999456525044	0.00036470648516496
0.12470000000000	0.99999457000780	0.00036340390381791
0.12480000000000	0.99999457474653	0.00036210212650198
0.12490000000000	0.99999457946666	0.00036080114908325
0.12500000000000	0.99999458416818	0.00035950096743118
0.12510000000000	0.99999458885112	0.00035820157741868
0.12520000000000	0.99999459351548	0.00035690297492196
0.12530000000000	0.99999459816127	0.00035560515582049
0.12540000000000	0.99999460278850	0.00035430811599692
0.12550000000000	0.99999460739718	0.00035301185133700
0.12560000000000	0.99999461198733	0.00035171635772955
0.12570000000000	0.99999461655895	0.00035042163106632
0.12580000000000	0.99999462111204	0.00034912766724200
0.12590000000000	0.99999462564663	0.00034783446215411
0.12600000000000	0.99999463016271	0.00034654201170289
0.12610000000000	0.99999463466030	0.00034525031179131
0.12620000000000	0.99999463913939	0.00034395935832494
0.12630000000000	0.99999464360001	0.00034266914721190
0.12640000000000	0.99999464804216	0.00034137967436280
0.12650000000000	0.99999465246584	0.00034009093569062
0.12660000000000	0.99999465687106	0.00033880292711073
0.12670000000000	0.99999466125783	0.00033751564454070
0.12680000000000	0.99999466562616	0.00033622908390035
0.12690000000000	0.99999466997604	0.00033494324111158
0.12700000000000	0.99999467430750	0.00033365811209837
0.12710000000000	0.99999467862052	0.00033237369278663
0.12720000000000	0.99999468291512	0.00033108997910425
0.12730000000000	0.99999468719130	0.00032980696698087
0.12740000000000	0.99999469144907	0.00032852465234795
0.12750000000000	0.99999469568842	0.00032724303113861
0.12760000000000	0.99999469990938	0.00032596209928762
0.12770000000000	0.99999470411193	0.00032468185273125
0.12780000000000	0.99999470829608	0.00032340228740727
0.12790000000000	0.99999471246184	0.00032212339925484
0.12800000000000	0.99999471660920	0.00032084518421446
0.12810000000000	0.99999472073818	0.00031956763822786
0.12820000000000	0.99999472484877	0.00031829075723796
0.12830000000000	0.99999472894097	0.00031701453718881
0.12840000000000	0.99999473301479	0.00031573897402544
0.12850000000000	0.99999473707023	0.00031446406369390
0.12860000000000	0.99999474110729	0.00031318980214106
0.12870000000000	0.99999474512597	0.00031191618531467
0.12880000000000	0.99999474912628	0.00031064320916317
0.12890000000000	0.99999475310820	0.00030937086963568
0.12900000000000	0.99999475707175	0.00030809916268191
0.12910000000000	0.99999476101692	0.00030682808425206
0.12920000000000	0.99999476494371	0.00030555763029680
0.12930000000000	0.99999476885212	0.00030428779676716
0.12940000000000	0.99999477274215	0.00030301857961442
0.12950000000000	0.99999477661380	0.00030174997479013
0.12960000000000	0.99999478046706	0.00030048197824594
0.12970000000000	0.99999478430194	0.00029921458593355
0.12980000000000	0.99999478811844	0.00029794779380469
0.12990000000000	0.99999479191654	0.00029668159781095
0.13000000000000	0.99999479569625	0.00029541599390379
0.13010000000000	0.99999479945756	0.00029415097803439
0.13020000000000	0.99999480320048	0.00029288654615364
0.13030000000000	0.99999480692499	0.00029162269421201
0.13040000000000	0.99999481063109	0.00029035941815950
0.13050000000000	0.99999481431878	0.00028909671394555
0.13060000000000	0.99999481798805	0.00028783457751898
0.13070000000000	0.99999482163891	0.00028657300482789
0.13080000000000	0.99999482527133	0.00028531199181958
0.13090000000000	0.99999482888533	0.00028405153444051
0.13100000000000	0.99999483248088	0.00028279162863616
0.13110000000000	0.99999483605799	0.00028153227035102
0.13120000000000	0.99999483961665	0.00028027345552844
0.13130000000000	0.99999484315686	0.00027901518011060
0.13140000000000	0.99999484667859	0.00027775744003841
0.13150000000000	0.99999485018186	0.00027650023125144
0.13160000000000	0.99999485366664	0.00027524354968784
0.13170000000000	0.99999485713294	0.00027398739128423
0.13180000000000	0.99999486058073	0.00027273175197566
0.13190000000000	0.99999486401002	0.00027147662769549
0.13200000000000	0.99999486742080	0.00027022201437537
0.13210000000000	0.99999487081305	0.00026896790794506
0.13220000000000	0.99999487418677	0.00026771430433243
0.13230000000000	0.99999487754194	0.00026646119946336
0.13240000000000	0.99999488087856	0.00026520858926166
0.13250000000000	0.99999488419661	0.00026395646964891
0.13260000000000	0.99999488749609	0.00026270483654452
0.13270000000000	0.99999489077697	0.00026145368586551
0.13280000000000	0.99999489403926	0.00026020301352650
0.13290000000000	0.99999489728293	0.00025895281543962
0.13300000000000	0.99999490050798	0.00025770308751439
0.13310000000000	0.99999490371439	0.00025645382565769
0.13320000000000	0.99999490690215	0.00025520502577358
0.13330000000000	0.99999491007125	0.00025395668376336
0.13340000000000	0.99999491322166	0.00025270879552532
0.13350000000000	0.99999491635339	0.00025146135695478
0.13360000000000	0.99999491946640	0.00025021436394394
0.13370000000000	0.99999492256070	0.00024896781238179
0.13380000000000	0.99999492563625	0.00024772169815407
0.13390000000000	0.99999492869305	0.00024647601714313
0.13400000000000	0.99999493173109	0.00024523076522787
0.13410000000000	0.99999493475033	0.00024398593828363
0.13420000000000	0.99999493775078	0.00024274153218212
0.13430000000000	0.99999494073240	0.00024149754279133
0.13440000000000	0.99999494369519	0.00024025396597543
0.13450000000000	0.99999494663912	0.00023901079759467
0.13460000000000	0.99999494956418	0.00023776803350532
0.13470000000000	0.99999495247035	0.00023652566955953
0.13480000000000	0.99999495535760	0.00023528370160529
0.13490000000000	0.99999495822592	0.00023404212548630
0.13500000000000	0.99999496107530	0.00023280093704190
0.13510000000000	0.99999496390570	0.00023156013210697
0.13520000000000	0.99999496671711	0.00023031970651182
0.13530000000000	0.99999496950951	0.00022907965608211
0.13540000000000	0.99999497228287	0.00022783997663877
0.13550000000000	0.99999497503718	0.00022660066399787
0.13560000000000	0.99999497777242	0.00022536171397055
0.13570000000000	0.99999498048855	0.00022412312236292
0.13580000000000	0.99999498318556	0.00022288488497595
0.13590000000000	0.99999498586342	0.00022164699760538
0.13600000000000	0.99999498852211	0.00022040945604163
0.13610000000000	0.99999499116161	0.00021917225606970
0.13620000000000	0.99999499378189	0.00021793539346907
0.13630000000000	0.99999499638292	0.00021669886401358
0.13640000000000	0.99999499896469	0.00021546266347134
0.13650000000000	0.99999500152716	0.00021422678760468
0.13660000000000	0.99999500407031	0.00021299123216996
0.13670000000000	0.99999500659411	0.00021175599291753
0.13680000000000	0.99999500909853	0.00021052106559161
0.13690000000000	0.99999501158355	0.00020928644593020
0.13700000000000	0.99999501404915	0.00020805212966496
0.13710000000000	0.99999501649528	0.00020681811252109
0.13720000000000	0.99999501892192	0.00020558439021727
0.13730000000000	0.99999502132905	0.00020435095846553
0.13740000000000	0.99999502371663	0.00020311781297114
0.13750000000000	0.99999502608463	0.00020188494943251
0.13760000000000	0.99999502843302	0.00020065236354107
0.13770000000000	0.99999503076178	0.00019942005098122
0.13780000000000	0.99999503307086	0.00019818800743011
0.13790000000000	0.99999503536024	0.00019695622855764
0.13800000000000	0.99999503762989	0.00019572471002632
0.13810000000000	0.99999503987976	0.00019449344749112
0.13820000000000	0.99999504210984	0.00019326243659939
0.13830000000000	0.99999504432008	0.00019203167299076
0.13840000000000	0.99999504651045	0.00019080115229699
0.13850000000000	0.99999504868092	0.00018957087014192
0.13860000000000	0.99999505083145	0.00018834082214127
0.13870000000000	0.99999505296200	0.00018711100390261
0.13880000000000	0.99999505507254	0.00018588141102519
0.13890000000000	0.99999505716303	0.00018465203909985
0.13900000000000	0.99999505923344	0.00018342288370888
0.13910000000000	0.99999506128372	0.00018219394042595
0.13920000000000	0.99999506331384	0.00018096520481592
0.13930000000000	0.99999506532375	0.00017973667243479
0.13940000000000	0.99999506731343	0.00017850833882954
0.13950000000000	0.99999506928283	0.00017728019953804
0.13960000000000	0.99999507123191	0.00017605225008888
0.13970000000000	0.99999507316063	0.00017482448600130
0.13980000000000	0.99999507506894	0.00017359690278507
0.13990000000000	0.99999507695682	0.00017236949594028
0.14000000000000	0.99999507882420	0.00017114226095735
0.14010000000000	0.99999508067106	0.00016991519331676
0.14020000000000	0.99999508249734	0.00016868828848908
0.14030000000000	0.99999508430300	0.00016746154193469
0.14040000000000	0.99999508608801	0.00016623494910377
0.14050000000000	0.99999508785230	0.00016500850543611
0.14060000000000	0.99999508959585	0.00016378220636098
0.14070000000000	0.99999509131860	0.00016255604729705
0.14080000000000	0.99999509302050	0.00016133002365219
0.14090000000000	0.99999509470151	0.00016010413082340
0.14100000000000	0.99999509636157	0.00015887836419663
0.14110000000000	0.99999509800065	0.00015765271914667
0.14120000000000	0.99999509961869	0.00015642719103703
0.14130000000000	0.99999510121564	0.00015520177521976
0.14140000000000	0.99999510279146	0.00015397646703535
0.14150000000000	0.99999510434608	0.00015275126181259
0.14160000000000	0.99999510587947	0.00015152615486840
0.14170000000000	0.99999510739156	0.00015030114150773
0.14180000000000	0.99999510888231	0.00014907621702340
0.14190000000000	0.99999511035166	0.00014785137669595
0.14200000000000	0.99999511179955	0.00014662661579353
0.14210000000000	0.99999511322594	0.00014540192957170
0.14220000000000	0.99999511463077	0.00014417731327335
0.14230000000000	0.99999511601398	0.00014295276212852
0.14240000000000	0.99999511737552	0.00014172827135422
0.14250000000000	0.99999511871532	0.00014050383615437
0.14260000000000	0.99999512003334	0.00013927945171958
0.14270000000000	0.99999512132951	0.00013805511322699
0.14280000000000	0.99999512260377	0.00013683081584019
0.14290000000000	0.99999512385607	0.00013560655470900
0.14300000000000	0.99999512508634	0.00013438232496936
0.14310000000000	0.99999512629453	0.00013315812174313
0.14320000000000	0.99999512748056	0.00013193394013799
0.14330000000000	0.99999512864439	0.00013070977524723
0.14340000000000	0.99999512978594	0.00012948562214962
0.14350000000000	0.99999513090515	0.00012826147590927
0.14360000000000	0.99999513200196	0.00012703733157541
0.14370000000000	0.99999513307631	0.00012581318418229
0.14380000000000	0.99999513412812	0.00012458902874897
0.14390000000000	0.99999513515733	0.00012336486027917
0.14400000000000	0.99999513616387	0.00012214067376115
0.14410000000000	0.99999513714768	0.00012091646416746
0.14420000000000	0.99999513810869	0.00011969222645482
0.14430000000000	0.99999513904682	0.00011846795556395
0.14440000000000	0.99999513996201	0.00011724364641940
0.14450000000000	0.99999514085419	0.00011601929392937
0.14460000000000	0.99999514172327	0.00011479489298551
0.14470000000000	0.99999514256920	0.00011357043846280
0.14480000000000	0.99999514339190	0.00011234592521932
0.14490000000000	0.99999514419129	0.00011112134809612
0.14500000000000	0.99999514496731	0.00010989670191699
0.14510000000000	0.99999514571986	0.00010867198148834
0.14520000000000	0.99999514644888	0.00010744718159894
0.14530000000000	0.99999514715430	0.00010622229701981
0.14540000000000	0.99999514783602	0.00010499732250398
0.14550000000000	0.99999514849398	0.00010377225278635
0.14560000000000	0.99999514912809	0.00010254708258345
0.14570000000000	0.99999514973827	0.00010132180659330
0.14580000000000	0.99999515032444	0.00010009641949520
0.14590000000000	0.99999515088653	9.8870915949484e-05
0.14600000000000	0.99999515142444	9.7645290597438e-05
0.14610000000000	0.99999515193809	9.6419538060988e-05
0.14620000000000	0.99999515242740	9.5193652942567e-05
0.14630000000000	0.99999515289228	9.3967629824918e-05
0.14640000000000	0.99999515333265	9.2741463270849e-05
0.14650000000000	0.99999515374841	9.1515147823069e-05
0.14660000000000	0.99999515413949	9.0288678003958e-05
0.14670000000000	0.99999515450578	8.9062048315385e-05
0.14680000000000	0.99999515484721	8.7835253238475e-05
0.14690000000000	0.99999515516367	8.6608287233398e-05
0.14700000000000	0.99999515545508	8.5381144739193e-05
0.14710000000000	0.99999515572134	8.4153820173513e-05
0.14720000000000	0.99999515596237	8.2926307932430e-05
0.14730000000000	0.99999515617806	8.1698602390198e-05
0.14740000000000	0.99999515636831	8.0470697899073e-05
0.14750000000000	0.99999515653304	7.9242588789024e-05
0.14760000000000	0.99999515667215	7.8014269367598e-05
0.14770000000000	0.99999515678553	7.6785733919617e-05
0.14780000000000	0.99999515687308	7.5556976706991e-05
0.14790000000000	0.99999515693472	7.4327991968469e-05
0.14800000000000	0.99999515697032	7.3098773919427e-05
0.14810000000000	0.99999515697979	7.1869316751607e-05
0.14820000000000	0.99999515696303	7.0639614632924e-05
0.14830000000000	0.99999515691994	6.9409661707177e-05
0.14840000000000	0.99999515685039	6.8179452093846e-05
0.14850000000000	0.99999515675430	6.6948979887838e-05
0.14860000000000	0.99999515663154	6.5718239159231e-05
0.14870000000000	0.99999515648202	6.4487223953053e-05
0.14880000000000	0.99999515630561	6.3255928289007e-05
0.14890000000000	0.99999515610222	6.2024346161230e-05
0.14900000000000	0.99999515587172	6.0792471538062e-05
0.14910000000000	0.99999515561400	5.9560298361749e-05
0.14920000000000	0.99999515532895	5.8327820548203e-05
0.14930000000000	0.99999515501645	5.7095031986763e-05
0.14940000000000	0.99999515467639	5.5861926539893e-05
0.14950000000000	0.99999515430864	5.4628498042942e-05
0.14960000000000	0.99999515391309	5.3394740303885e-05
0.14970000000000	0.99999515348961	5.2160647103020e-05
0.14980000000000	0.99999515303809	5.0926212192720e-05
0.14990000000000	0.99999515255839	4.9691429297149e-05
0.15000000000000	0.99999515205041	4.8456292112000e-05
0.15010000000000	0.99999515151400	4.7220794304180e-05
0.15020000000000	0.99999515094905	4.5984929511564e-05
0.15030000000000	0.99999515035542	4.4748691342678e-05
0.15040000000000	0.99999514973298	4.3512073376451e-05
0.15050000000000	0.99999514908162	4.2275069161862e-05
0.15060000000000	0.99999514840118	4.1037672217712e-05
0.15070000000000	0.99999514769154	3.9799876032280e-05
0.15080000000000	0.99999514695257	3.8561674063043e-05
0.15090000000000	0.99999514618413	3.7323059736374e-05
0.15100000000000	0.99999514538607	3.6084026447237e-05
0.15110000000000	0.99999514455827	3.4844567558860e-05
0.15120000000000	0.99999514370058	3.3604676402449e-05
0.15130000000000	0.99999514281286	3.2364346276863e-05
0.15140000000000	0.99999514189497	3.1123570448287e-05
0.15150000000000	0.99999514094676	2.9882342149926e-05
0.15160000000000	0.99999513996809	2.8640654581674e-05
0.15170000000000	0.99999513895881	2.7398500909785e-05
0.15180000000000	0.99999513791877	2.6155874266560e-05
0.15190000000000	0.99999513684781	2.4912767749974e-05
0.15200000000000	0.99999513574580	2.3669174423389e-05
0.15210000000000	0.99999513461257	2.2425087315178e-05
0.15220000000000	0.99999513344798	2.1180499418391e-05
0.15230000000000	0.99999513225185	1.9935403690415e-05
0.15240000000000	0.99999513102404	1.8689793052619e-05
0.15250000000000	0.99999512976439	1.7443660390000e-05
0.15260000000000	0.99999512847274	1.6196998550823e-05
0.15270000000000	0.99999512714892	1.4949800346259e-05
0.15280000000000	0.99999512579276	1.3702058550038e-05
0.15290000000000	0.99999512440411	1.2453765898060e-05
0.15300000000000	0.99999512298279	1.1204915088016e-05
0.15310000000000	0.99999512152864	9.9554987790470e-06
0.15320000000000	0.99999512004148	8.7055095913261e-06
0.15330000000000	0.99999511852114	7.4549401057015e-06
0.15340000000000	0.99999511696745	6.2037828633143e-06
0.15350000000000	0.99999511538023	4.9520303651591e-06
0.15360000000000	0.99999511375931	3.6996750717415e-06
0.15370000000000	0.99999511210449	2.4467094026693e-06
0.15380000000000	0.99999511041561	1.1931257362175e-06
0.15390000000000	0.99999510869248	-6.1083591049119e-08
0.15400000000000	0.99999510693490	-1.3159262846891e-06
