#Parameters = {GP=60; Linear_Spiral_cst_torrus_N=10; Linear_Spiral_cst_torrus_h=10; Linear_Spiral_cst_torrus_orientation=0; Linear_Spiral_cst_torrus_phi=30; Linear_Spiral_cst_torrus_ra=5; Linear_Spiral_cst_torrus_ri=5; Nturns=2; blend_radius=2; mainCoil_H=20; mainCoil_L=29; mainCoil_WG=0.75; mainCoil_winding_gap=2.55; mountingOffset=6; mountingThicnkess=18.6; turnLength=98}
#"Frequency / GHz"	"Z1,1 (51) [Re]"	"Z1,1 (51) [Im]"
#---------------------------------------------------
0.19850000000000	0.99982742542380	286.74784325293
0.19900000000000	1.0065665234853	287.72536453231
0.19950000000000	1.0133563187530	288.70531693401
0.20000000000000	1.0201972224249	289.68771439385
0.20050000000000	1.0270896494346	290.67257093881
0.20100000000000	1.0340340184591	291.65990068778
0.20150000000000	1.0410307519891	292.64971785242
0.20200000000000	1.0480802763571	293.64203673791
0.20250000000000	1.0551830217724	294.63687174385
0.20300000000000	1.0623394223934	295.63423736500
0.20350000000000	1.0695499163076	296.63414819217
0.20400000000000	1.0768149456547	297.63661891306
0.20450000000000	1.0841349566177	298.64166431311
0.20500000000000	1.0915103994866	299.64929927634
0.20550000000000	1.0989417286900	300.65953878625
0.20600000000000	1.1064294028467	301.67239792670
0.20650000000000	1.1139738848354	302.68789188277
0.20700000000000	1.1215756417988	303.70603594170
0.20750000000000	1.1292351452266	304.72684549376
0.20800000000000	1.1369528709771	305.75033603320
0.20850000000000	1.1447292993745	306.77652315916
0.20900000000000	1.1525649151661	307.80542257661
0.20950000000000	1.1604602076696	308.83705009729
0.21000000000000	1.1684156707857	309.87142164068
0.21050000000000	1.1764318030291	310.90855323498
0.21100000000000	1.1845091075911	311.94846101804
0.21150000000000	1.1926480924385	312.99116123839
0.21200000000000	1.2008492702836	314.03667025624
0.21250000000000	1.2091131587033	315.08500454446
0.21300000000000	1.2174402801551	316.13618068962
0.21350000000000	1.2258311620913	317.19021539301
0.21400000000000	1.2342863369459	318.24712547169
0.21450000000000	1.2428063421961	319.30692785955
0.21500000000000	1.2513917204821	320.36963960835
0.21550000000000	1.2600430196064	321.43527788883
0.21600000000000	1.2687607926300	322.50385999175
0.21650000000000	1.2775455978928	323.57540332905
0.21700000000000	1.2863979990910	324.64992543490
0.21750000000000	1.2953185653896	325.72744396687
0.21800000000000	1.3043078713885	326.80797670703
0.21850000000000	1.3133664972634	327.89154156312
0.21900000000000	1.3224950287767	328.97815656972
0.21950000000000	1.3316940574197	330.06783988938
0.22000000000000	1.3409641803623	331.16060981385
0.22050000000000	1.3503060006118	332.25648476525
0.22100000000000	1.3597201270648	333.35548329731
0.22150000000000	1.3692071745454	334.45762409656
0.22200000000000	1.3787677639041	335.56292598360
0.22250000000000	1.3884025220430	336.67140791433
0.22300000000000	1.3981120820774	337.78308898123
0.22350000000000	1.4078970832846	338.89798841463
0.22400000000000	1.4177581712594	340.01612558403
0.22450000000000	1.4276959980273	341.13751999937
0.22500000000000	1.4377112219705	342.26219131238
0.22550000000000	1.4478045080497	343.39015931792
0.22600000000000	1.4579765278332	344.52144395530
0.22650000000000	1.4682279595308	345.65606530970
0.22700000000000	1.4785594881533	346.79404361353
0.22750000000000	1.4889718054934	347.93539924781
0.22800000000000	1.4994656103327	349.08015274361
0.22850000000000	1.5100416083882	350.22832478347
0.22900000000000	1.5207005125145	351.37993620288
0.22950000000000	1.5314430426824	352.53500799167
0.23000000000000	1.5422699261692	353.69356129559
0.23050000000000	1.5531818975716	354.85561741771
0.23100000000000	1.5641796989144	356.02119782000
0.23150000000000	1.5752640797458	357.19032412486
0.23200000000000	1.5864357972195	358.36301811662
0.23250000000000	1.5976956161907	359.53930174316
0.23300000000000	1.6090443093200	360.71919711746
0.23350000000000	1.6204826571488	361.90272651926
0.23400000000000	1.6320114482115	363.08991239658
0.23450000000000	1.6436314790969	364.28077736748
0.23500000000000	1.6553435546047	365.47534422163
0.23550000000000	1.6671484878082	366.67363592204
0.23600000000000	1.6790471001614	367.87567560674
0.23650000000000	1.6910402215909	369.08148659049
0.23700000000000	1.7031286906421	370.29109236655
0.23750000000000	1.7153133544893	371.50451660841
0.23800000000000	1.7275950691823	372.72178317159
0.23850000000000	1.7399746996497	373.94291609542
0.23900000000000	1.7524531198016	375.16793960488
0.23950000000000	1.7650312127423	376.39687811246
0.24000000000000	1.7777098707897	377.62975621997
0.24050000000000	1.7904899956116	378.86659872048
0.24100000000000	1.8033724983558	380.10743060022
0.24150000000000	1.8163582997812	381.35227704051
0.24200000000000	1.8294483303339	382.60116341969
0.24250000000000	1.8426435303205	383.85411531515
0.24300000000000	1.8559448499855	385.11115850528
0.24350000000000	1.8693532496546	386.37231897156
0.24400000000000	1.8828696998877	387.63762290054
0.24450000000000	1.8964951815587	388.90709668598
0.24500000000000	1.9102306860192	390.18076693091
0.24550000000000	1.9240772152556	391.45866044978
0.24600000000000	1.9380357818950	392.74080427059
0.24650000000000	1.9521074095515	394.02722563711
0.24700000000000	1.9662931327919	395.31795201104
0.24750000000000	1.9805939973144	396.61301107427
0.24800000000000	1.9950110601560	397.91243073114
0.24850000000000	2.0095453898071	399.21623911070
0.24900000000000	2.0241980662730	400.52446456908
0.24950000000000	2.0389701813481	401.83713569178
0.25000000000000	2.0538628386985	403.15428129606
0.25050000000000	2.0688771540345	404.47593043337
0.25100000000000	2.0840142552301	405.80211239173
0.25150000000000	2.0992752825720	407.13285669825
0.25200000000000	2.1146613887823	408.46819312158
0.25250000000000	2.1301737393635	409.80815167447
0.25300000000000	2.1458135125496	411.15276261628
0.25350000000000	2.1615818996373	412.50205645562
0.25400000000000	2.1774801051072	413.85606395292
0.25450000000000	2.1935093467834	415.21481612313
0.25500000000000	2.2096708560039	416.57834423837
0.25550000000000	2.2259658778320	417.94667983069
0.25600000000000	2.2423956712219	419.31985469476
0.25650000000000	2.2589615091569	420.69790089075
0.25700000000000	2.2756646789164	422.08085074707
0.25750000000000	2.2925064822185	423.46873686329
0.25800000000000	2.3094882353840	424.86159211301
0.25850000000000	2.3266112696118	426.25944964679
0.25900000000000	2.3438769311286	427.66234289515
0.25950000000000	2.3612865813590	429.07030557157
0.26000000000000	2.3788415971796	430.48337167551
0.26050000000000	2.3965433711055	431.90157549556
0.26100000000000	2.4143933115090	433.32495161251
0.26150000000000	2.4323928428527	434.75353490254
0.26200000000000	2.4505434058626	436.18736054045
0.26250000000000	2.4688464577129	437.62646400290
0.26300000000000	2.4873034724365	439.07088107167
0.26350000000000	2.5059159408946	440.52064783706
0.26400000000000	2.5246853712261	441.97580070123
0.26450000000000	2.5436132889162	443.43637638165
0.26500000000000	2.5627012371803	444.90241191453
0.26550000000000	2.5819507771024	446.37394465840
0.26600000000000	2.6013634879067	447.85101229761
0.26650000000000	2.6209409672329	449.33365284600
0.26700000000000	2.6406848313602	450.82190465049
0.26750000000000	2.6605967155020	452.31580639487
0.26800000000000	2.6806782740361	453.81539710347
0.26850000000000	2.7009311807502	455.32071614505
0.26900000000000	2.7213571291702	456.83180323658
0.26950000000000	2.7419578328140	458.34869844721
0.27000000000000	2.7627350254362	459.87144220222
0.27050000000000	2.7836904613701	461.40007528699
0.27100000000000	2.8048259157099	462.93463885114
0.27150000000000	2.8261431848156	464.47517441260
0.27200000000000	2.8476440863610	466.02172386182
0.27250000000000	2.8693304597525	467.57432946600
0.27300000000000	2.8912041664953	469.13303387339
0.27350000000000	2.9132670904197	470.69788011764
0.27400000000000	2.9355211380192	472.26891162220
0.27450000000000	2.9579682387579	473.84617220482
0.27500000000000	2.9806103454941	475.42970608210
0.27550000000000	3.0034494345850	477.01955787402
0.27600000000000	3.0264875065844	478.61577260868
0.27650000000000	3.0497265862434	480.21839572700
0.27700000000000	3.0731687230442	481.82747308749
0.27750000000000	3.0968159914865	483.44305097113
0.27800000000000	3.1206704915078	485.06517608631
0.27850000000000	3.1447343488589	486.69389557381
0.27900000000000	3.1690097153661	488.32925701186
0.27950000000000	3.1934987694352	489.97130842129
0.28000000000000	3.2182037163378	491.62009827075
0.28050000000000	3.2431267887837	493.27567548197
0.28100000000000	3.2682702470035	494.93808943513
0.28150000000000	3.2936363795641	496.60738997430
0.28200000000000	3.3192275033942	498.28362741294
0.28250000000000	3.3450459644938	499.96685253952
0.28300000000000	3.3710941382165	501.65711662313
0.28350000000000	3.3973744297060	503.35447141930
0.28400000000000	3.4238892743978	505.05896917580
0.28450000000000	3.4506411384581	506.77066263855
0.28500000000000	3.4776325192735	508.48960505764
0.28550000000000	3.5048659457031	510.21585019344
0.28600000000000	3.5323439789415	511.94945232271
0.28650000000000	3.5600692126723	513.69046624495
0.28700000000000	3.5880442736888	515.43894728872
0.28750000000000	3.6162718223346	517.19495131809
0.28800000000000	3.6447545531897	518.95853473919
0.28850000000000	3.6734951953208	520.72975450687
0.28900000000000	3.7024965129992	522.50866813141
0.28950000000000	3.7317613061759	524.29533368540
0.29000000000000	3.7612924110253	526.08980981066
